E,F,L,I
38349837.41242447,32074.218033643443,252.3603157826873,384.20209555394194
30150167.719335735,18197.849702167576,255.8489660281114,358.98013854979246
29502249.136529986,21738.62397914473,255.56239729054693,357.349341671684
32204144.963875376,28192.895657152978,252.18074560203195,380.66848220101497
29277160.16747881,22034.887849301504,250.6154350749349,399.0205495125359
42660171.70411591,25026.152631284465,257.61852504296866,388.89295716156187
35589436.869458444,23769.354324858934,257.1826189848635,348.5156593537228
30222874.864879936,29317.9663445215,252.43128989455468,381.8340623347537
30021152.07395815,77619.91850616992,257.71610862095963,336.3875394122167
29640675.052437082,34629.01959732313,256.7393652324283,371.3806995393276
34248463.15617103,25623.966420400837,255.4569667783016,340.01011460729666
30422329.311972067,36640.72971280869,251.58812422560746,365.0260329914
29152355.169844665,19943.84460333938,258.27012640259704,361.4669651319101
31913480.572304055,25819.746710415722,252.16478750017836,350.3047638977127
30740954.912234794,59048.54143660931,254.66661522412585,330.1661338786983
32358700.058611296,27649.01938992711,251.10875979762986,370.85841244030985
35064116.83316618,26931.6692038575,256.3233599011012,342.75545044606304
35673407.50862037,26345.873884958703,255.3588936190365,371.8689189987915
28733251.75024043,41804.22508049806,256.42733462177745,328.3923660410496
28185988.040789623,27694.505264677504,255.3101298975713,350.98144767574684
28406252.734790485,39697.50870013154,259.1133062374007,374.66623861958817
37998066.20787315,26975.059662732932,256.8859046775769,322.1854521776482
28115150.532501042,26299.072128038097,259.64533895138703,341.7751962824276
28987824.994714707,27352.538474100293,253.98482479241432,330.7780005023916
30434316.870095894,29146.868954138634,255.7891398298369,419.6428585776407
32574823.320492823,40052.12340690228,252.6885266704789,325.6949334671294
31670910.07749134,64936.44446363268,250.82545619998953,314.2754561307052
30510101.147544906,32556.143898013426,255.3622340790225,335.167612811757
32536886.889005736,24883.680136751398,251.01154292734637,413.84050264805694
31929705.392565675,19237.48192189641,259.93512502119194,385.66273871495065
34835137.401037425,23264.510734530566,254.5692072530511,367.3225324203494
28499989.972504072,34038.93365855515,251.82835410819018,413.26855730216704
33644369.48763961,46678.223866456996,250.12236119842763,421.0713260596542
35551524.78187158,23561.808917942224,255.8022632660367,350.0133265192043
30925433.10389668,30204.105239614575,256.8388086340108,347.0099242118159
32539883.95133066,38957.69027270113,252.619755295903,392.4186589607692
31604632.076339222,31503.61749501947,259.01422175651373,331.2826922240763
35135388.75131534,29386.30809533246,254.967185332199,332.5229734888208
33671849.48776633,28739.345544494616,257.26262899164976,336.4487494101494
30362265.218344428,24316.23550884964,250.03010782393224,364.2042804480219
30145939.78593551,25125.814326984382,258.5311850471434,379.8411191094434
32884262.6184699,23191.210661615056,252.03478736165886,344.62176399612997
33778712.89507524,23848.90725638196,250.94964757250483,395.03286378417783
31958776.999161076,27083.60894971949,256.11019795920987,350.98469214074487
34857989.512234636,29695.135253233893,259.1240670555063,354.57797336307704
36319787.26735715,23773.483192607207,259.8145690879396,332.3308605480311
30689239.456426732,27504.637731852734,251.24159050026682,345.65823014821694
44309298.162902676,29894.851220049204,254.82586709210796,337.11772389219306
32215603.362480003,31757.239955190962,256.841252172352,351.53475857570044
32159680.08589881,23114.428933090054,251.57436354101185,364.68166489714685
28715469.516218975,23474.05319791489,257.9490148260718,346.60827380316334
33876434.60376005,23705.087638545527,250.48255984261817,386.6178614776014
30277201.7781475,35220.17048397515,253.60113405977327,371.0848891383521
33362195.691053774,26544.677031441264,254.62601952187023,326.15817863047846
30181235.555854253,34557.15515686374,253.67682219973787,327.32397569573186
33025583.20437034,22374.15919530265,252.9278076292517,319.7817177063369
29457824.74718416,19744.331133607597,259.0468991146429,361.8844585527603
31858538.716580532,22150.58472540805,253.43107135930995,428.1872551821881
28150655.94428665,33712.22408616974,253.19060357444343,331.33886582442693
36654120.09581651,19131.372489807556,254.23953802564694,367.44349731661987
30948773.819897357,32158.93232160202,252.87413530110462,378.49361924778145
32655755.901828002,24263.130297741423,252.19752005531228,386.2963721551131
31415760.56716465,24404.67739397662,252.62914693809515,376.4133755309562
28803860.53951237,21151.243848789338,252.52874817778192,372.3668548138848
31832506.286761712,35590.48146206832,259.04182687601735,326.55037641698163
28090462.583549395,22706.12511144566,252.73516564954699,329.7486806205353
28986654.09304245,42163.12813858173,253.02250447272695,335.90626645432144
36927807.48526518,28986.802329136415,251.4612824467804,395.3750641083782
29859740.56109107,39853.46524274033,250.71725153516,342.3535922698867
41307227.80877866,19946.07731462708,253.64842113781106,363.9779026345195
35374607.97828368,34585.04238564573,253.89897529996355,327.96435725116817
36409050.26291011,20829.525332874855,254.76562586489493,402.1382533569018
32773483.82543007,20558.48997788725,252.82613471862638,374.0852354147707
28058933.02485788,32805.47613176331,256.04347795906443,393.43966708286877
32330708.89270416,20081.79691172944,258.2430787948657,352.87730788459373
28668088.500995416,30537.972835786924,253.02731974888374,360.6244657248652
28132071.729799543,20235.94415040687,252.5758711601083,390.9266608985461
35110444.94779399,28197.58556648349,256.5013243624685,372.16689598441025
33234391.19616341,21645.691866286474,253.4745068510315,313.8153744717557
29453212.925934814,22703.353076712272,256.03174063902077,330.18154898532
29248066.17048654,21747.800030550377,259.04123435777285,392.8657645917657
33689500.396911904,72151.03997389779,257.59290855125306,383.5244391527359
29513906.86309955,33455.273089119786,252.00506497020555,345.61409269901606
29643632.881023686,26479.308376574183,256.688635001969,364.53637819472846
40202220.913653255,25544.969845799038,257.3841267271797,349.7881186502682
33087943.60639737,36964.50551365979,259.92531299409256,371.9417740299259
30641115.168954268,33505.88048082602,250.31072660090516,365.3010070835199
30766039.39931932,23303.09631402341,259.3687240556093,326.9954625791377
33190141.01434137,24010.416288086744,257.6724627075024,335.34143387161527
36280682.878853686,28970.575918339702,255.16073116803716,398.2573994152516
30491968.327580217,33092.81388125861,256.95193758127243,345.8520429531058
36288198.45871198,26155.63487674263,251.57132540541727,337.42668843684436
28235376.040730603,31259.58367817315,254.08614692809266,356.90323509660936
28763977.418458786,29633.450409224744,256.43663127011143,347.24436887053497
30369096.43353563,30236.205365531343,250.44334322246456,348.61514534343553
28129665.727560706,23241.526035555184,257.7034364675972,391.4243575603307
32345223.070227742,25361.27467563333,254.95620695393333,386.9656249906483
37056989.95851892,31064.344384978613,256.86245329211016,384.41434589254607
29283530.415226325,27302.892331578383,256.12119025364325,350.92968748461726
32579633.31412817,18413.807754568017,252.71103330265933,360.3823470076073
29983951.229799245,25400.123124590493,253.83095724269117,338.9107871363182
29823273.132634997,28883.120412346376,259.1651820610317,324.8070126093052
37404934.68017806,32043.72843687997,258.09821795763776,341.16496801636254
28022984.09192164,35302.365692404026,253.92690146587975,392.4006578585616
33097666.712152183,22341.712419954143,256.4966185549441,348.7083586589799
29021212.15731699,29679.00529127432,252.40947291807203,378.54134545328014
36292722.269122735,21977.32183705694,250.11288725140275,435.5287298297166
33701933.18292169,35021.24262346671,252.47025941575242,389.4485846814589
36682692.04937194,38144.77295711791,258.9669923371385,355.6957191184331
34521173.829236776,18172.59662275044,252.14298247859173,362.7035714792779
32805610.49612467,24773.1332926941,250.7663220792906,376.8547202526877
45609632.6122651,23731.41080642039,255.2314936046992,362.16545118343726
28334469.313384954,35722.801278216546,256.24982613732533,366.0052789840675
31961308.291826285,54809.02865065377,257.34229161758986,332.11929446593086
28748816.38930573,24306.632683234333,257.30614904429837,374.7820288674547
30900696.701827392,24946.529919901455,252.19916663929908,371.9847503252551
28330819.639862385,22594.22560581396,259.4133445382325,372.00330247218506
34736372.41692941,19682.714247078955,254.52538462000817,382.36258663763994
39126092.45259838,26980.065123492233,256.29279081224956,382.409267133692
30881070.08309053,29282.98475185995,256.20308816863815,398.5032239039961
33382027.98060871,40616.91816734492,254.72730394103223,355.4859121223632
35035315.03642611,25651.811872339407,251.40145353110603,389.4877769011795
29557855.124587424,23487.236895476453,252.77566956911193,375.60152824121667
34681231.77214352,26494.43590314118,257.32205507841155,367.3076888909804
29648970.192035563,35802.922790283425,259.7043960439321,384.67266452470614
31755501.724530682,49290.01836850675,257.99331729475847,339.24212755307536
35284610.12695369,22940.884121816183,259.1879367892854,351.6269997079484
28686644.89645065,28640.710410177606,258.5026235522324,345.7809136009164
29387910.104184743,24129.77877203347,259.14391167548973,355.37995913675525
33798311.96275674,24046.19507001042,258.84783573707193,355.6019196973141
33361617.95429913,33825.344965122305,251.8851508454626,409.74766796482567
28270049.680471737,35233.17219567005,250.3459516984376,347.91340506055604
30258843.8572916,27641.691073767222,256.5961044004428,359.81764395037294
30957922.909161817,23476.88958079248,256.4845525932889,358.1922039328817
38637243.47043009,33626.89554454404,258.6796672140915,400.29398915098034
38995789.81967727,49032.60358402298,254.92335524025904,398.3217961039146
29707033.046969034,34914.25947945534,256.3304289082161,398.1127661500202
29377196.355131734,37156.48795196619,250.26333553681118,398.0297722933737
37068687.49209342,24631.452822881347,257.2954843533625,335.92774038031354
28510852.898169354,38338.50981376835,259.0665892627842,355.85637429313385
33631550.79112303,39810.77494608689,250.8196527021743,359.48019678694266
33853314.83544836,28880.66264402959,255.98351633363376,345.1028527101416
32696995.3561517,33149.683209251816,256.90497176567044,341.9121310681585
35036493.66237469,51261.820632219875,256.3102333542111,347.3082118848153
37294834.22829018,22505.426974473456,253.4599079191013,381.6125128650586
43419896.29321128,22383.966090300484,255.64917478346922,345.03844064113684
31441898.49443303,31037.001023084595,251.97097816280265,417.8415966180733
32408958.332685906,23710.24028871622,251.3772632666475,363.0894503145332
29513842.9364937,30492.981007639322,254.95079616223936,342.24599360704474
29092896.43133189,33969.56278639604,253.72022056884876,391.6678155609323
34481115.59290263,52448.26154091061,256.40045356085096,385.7229577426424
30848890.622363027,32746.53537912191,259.89089729846717,331.8770249041118
33023097.432720587,33507.232918046895,259.06266728908037,329.74308350258343
31979897.281001132,33067.989269049285,251.26452881607378,330.2870803776659
28921843.85407323,23231.53648024405,256.68327113875205,353.356904722986
28026414.44942088,22481.887646615447,255.64923800604345,349.9583562313034
42309204.44011125,26645.532683243488,251.89953309400153,372.8154613480784
32755735.319404073,27211.1598239788,254.6542669524968,340.5000039149831
35123855.61387933,29902.6593416044,258.97422217926743,369.97608930886986
36257239.934399605,25808.527079741863,256.8085379004825,419.70172866239324
36064958.612628065,26133.090100863334,254.68210619501394,377.3171277906125
28916797.660876684,23238.21757018309,254.01502575210915,384.4805114207108
31726325.402396034,18617.701551152586,251.61428302038988,388.3803908011914
30359191.65769564,30517.3924383552,257.42123143565675,345.988469856861
40352270.67971349,34304.18857153467,256.7727707546132,415.42414677212264
34523466.377528675,26671.005743454152,254.4763290384391,334.3149345106595
35700902.76677079,34471.20464522773,251.59470696697252,384.52739215571626
37416186.34758651,27135.866759713215,254.07653742155202,382.48582873564067
29177130.42830745,41593.05182523385,259.3903646342862,324.90637870000785
33770709.092727706,24800.604400961194,255.60538930919225,424.9496103944143
33000684.95098269,18056.34691424793,259.2045749161254,336.55144464147617
28939409.281821765,25591.091530158934,252.13872710525982,370.2671032605492
